"";"study.es";"study";"year";"country";"rob";"disorder";"therapy";"patient";"improved.ig";"n.ig";"improved.cg";"n.cg";"plogit.ig";"se.plogit.ig";"plogit.cg";"se.plogit.cg";"logrr";"se.logrr";"reference"
"491";"Bryant, 2019 - cbt-l";"Bryant, 2019";2019;"Australia";"low";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";15;33;4;34;-0,182321556793955;0,34960294939005;-2,01490302054226;0,532290647422377;1,26617651235522;0,477390927583932;"Bryant RA, Kenny L, Rawson N, et al. Efficacy of exposure-based cognitive behaviour therapy for post-traumatic stress disorder in emergency service personnel: a randomised clinical trial. Psychol Med. 2019 Jul;49(9):1565-73. doi: 10.1017/S0033291718002234. PMID: 30149825."
"492";"Buhmann, 2016";"Buhmann, 2016";2016;"Europe";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";0;70;0;68;-4,94875989037817;1,41921964373494;-4,91998092582813;1,41936554141137;-0,0287789645500434;1,99279127424096;"Buhmann CB, Nordentoft M, Ekstrom M, et al. The effect of flexible cognitive-behavioural therapy and medical treatment, including antidepressants on post-traumatic stress disorder and depression in traumatised refugees: pragmatic randomised controlled clinical trial. Br J Psychiatry. 2016 Mar;208(3):252-9. doi: 10.1192/bjp.bp.114.150961. PMID: 26541687."
"493";"Duffy, 2007";"Duffy, 2007";2007;"Europe";"low";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";11;29;3;29;-0,492476485097794;0,382706998191366;-2,15948424935337;0,609749843620211;1,18958406687384;0,552154142684744;"Duffy M, Gillespie K, Clark DM. Post-traumatic stress disorder in the context of terrorism and other civil conflict in Northern Ireland: randomised controlled trial. BMJ. 2007 Jun 2;334(7604):1147-50. doi: 10.1136/bmj.39021.846852.BE. PMID: 17495988."
"494";"Dunne, 2012";"Dunne, 2012";2012;"Australia";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";3;13;1;13;-1,20397280432594;0,658280588604383;-2,484906649788;1,04083299973307;0,847297860387204;0,896790278846066;"Dunne RL, Kenardy JA, Sterling M. A randomized controlled trial of cognitive-behavioral therapy for the treatment of PTSD in the context of chronic whiplash. Clin J Pain. 2012 Nov-Dec;28(9):755-65. doi: 10.1097/AJP.0b013e318243e16b. PMID: 22209798."
"495";"Ehlers, 2005";"Ehlers, 2005";2005;"Europe";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";10;14;1;14;0,916290731874155;0,591607978309962;-2,56494935746154;1,03774904332554;1,94591014905531;0,789920076603958;"Ehlers A, Clark DM, Hackmann A, McManus F, Fennell M. Cognitive therapy for post-traumatic stress disorder: development and evaluation. Behav Res Ther. 2005 Apr;43(4):413-31. doi: 10.1016/j.brat.2004.03.006. PMID: 15701354."
"496";"Ehlers, 2014 - int CBT";"Ehlers, 2014";2014;"Europe";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";18;30;2;30;0,405465108108164;0,372677996249965;-2,63905732961526;0,7319250547114;2,00148000021012;0,623281865260213;"Ehlers A, Hackmann A, Grey N, et al. A randomized controlled trial of 7-day intensive and standard weekly cognitive therapy for PTSD and emotion-focused supportive therapy. Am J Psychiatry. 2014 Mar;171(3):294-304. doi: 10.1176/appi.ajp.2013.13040552. PMID: 24480899."
"497";"Ehlers, 2014 - reg CBT";"Ehlers, 2014";2014;"Europe";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";19;31;2;30;0,45953232937844;0,3687342027541;-2,63905732961526;0,7319250547114;2,02186287147732;0,621891577600242;"Ehlers A, Hackmann A, Grey N, et al. A randomized controlled trial of 7-day intensive and standard weekly cognitive therapy for PTSD and emotion-focused supportive therapy. Am J Psychiatry. 2014 Mar;171(3):294-304. doi: 10.1176/appi.ajp.2013.13040552. PMID: 24480899."
"498";"Ehlers, 2014 -sup";"Ehlers, 2014";2014;"Europe";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";11;30;2;30;-0,54654370636807;0,378867615212041;-2,63905732961526;0,7319250547114;1,52605630349505;0,649140008971352;"Ehlers A, Hackmann A, Grey N, et al. A randomized controlled trial of 7-day intensive and standard weekly cognitive therapy for PTSD and emotion-focused supportive therapy. Am J Psychiatry. 2014 Mar;171(3):294-304. doi: 10.1176/appi.ajp.2013.13040552. PMID: 24480899."
"499";"Elbarazi, 2022";"Elbarazi, 2022";2022;"Other";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";39;50;0;50;1,26566637333128;0,341394370999459;-4,61512051684126;1,4211973755246;4,36944785246702;1,40915311279512;"ElBarazi A, Badary OA, Elmazar MM, et al. Cognitive Processing Therapy versus medication for the treatment of comorbid substance use disorder and post-traumatic stress disorder in Egyptian patients (randomized clinical trial). Journal of Evidence-Based Psychotherapies. 2022;22(2):63-90. doi: 10.24193/jebp.2022.2.13."
"500";"Fecteau, 1999";"Fecteau, 1999";1999;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";5;10;1;10;0;0,632455532033676;-2,19722457733622;1,05409255338946;1,29928298413026;0,811177328337435;"Fecteau GW, Nicki RM. Cognitive behavioural treatment of post traumatic stress disorder after motor vehicle accident. Behav. Cogn. Psychother. 1999 Jul;27(3):201-14."
"501";"Foa, 1991 - cbt";"Foa, 1991";1991;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";9;14;2;10;0,587786664902119;0,557773351022717;-1,38629436111989;0,790569415042095;1,01222767446929;0,584003035450384;"Foa EB, Rothbaum BO, Riggs DS, et al. Treatment of posttraumatic stress disorder in rape victims: a comparison between cognitive-behavioral procedures and counseling. J Consult Clin Psychol. 1991 Oct;59(5):715-23.  PMID: 1955605."
"502";"Foa, 1991 - pe";"Foa, 1991";1991;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";4;10;2;10;-0,405465108108164;0,645497224367903;-1,38629436111989;0,790569415042095;0,587786664902119;0,657073840406108;"Foa EB, Rothbaum BO, Riggs DS, et al. Treatment of posttraumatic stress disorder in rape victims: a comparison between cognitive-behavioral procedures and counseling. J Consult Clin Psychol. 1991 Oct;59(5):715-23.  PMID: 1955605."
"503";"Foa, 1991 - sup";"Foa, 1991";1991;"North America";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";2;11;2;10;-1,50407739677627;0,781735959970572;-1,38629436111989;0,790569415042095;-0,0909717782057266;0,786005968821341;"Foa EB, Rothbaum BO, Riggs DS, et al. Treatment of posttraumatic stress disorder in rape victims: a comparison between cognitive-behavioral procedures and counseling. J Consult Clin Psychol. 1991 Oct;59(5):715-23.  PMID: 1955605."
"504";"Foa, 1999 - cbt";"Foa, 1999";1999;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";11;19;2;15;0,318453731118535;0,464660188642293;-1,87180217690159;0,75955452531275;1,29648186185055;0,609227659766709;"Foa EB, Rothbaum BO, Riggs DS, et al. Treatment of posttraumatic stress disorder in rape victims: a comparison between cognitive-behavioral procedures and counseling. J Consult Clin Psychol. 1991 Oct;59(5):715-23.  PMID: 1955605."
"505";"Foa, 1999 - pe";"Foa, 1999";1999;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";15;23;2;15;0,628608659422374;0,437797517885457;-1,87180217690159;0,75955452531275;1,40838889482613;0,597868554542416;"Foa EB, Dancu CV, Hembree EA, et al. A comparison of exposure therapy, stress inoculation training, and their combination for reducing posttraumatic stress disorder in female assault victims. J Consult Clin Psychol. 1999;67(2):194.  PMID: 10224729."
"506";"Foa, 1999 - pe/cbt";"Foa, 1999";1999;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";12;22;2;15;0,182321556793955;0,428174419288838;-1,87180217690159;0,75955452531275;1,23676262714893;0,609130057149783;"Foa EB, Dancu CV, Hembree EA, et al. A comparison of exposure therapy, stress inoculation training, and their combination for reducing posttraumatic stress disorder in female assault victims. J Consult Clin Psychol. 1999;67(2):194.  PMID: 10224729."
"507";"Foa, 2005 - cbt";"Foa, 2005";2005;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";34;74;4;26;-0,162518929497775;0,233263294810569;-1,70474809223843;0,543557306504609;1,0032275348677;0,447268444695184;"Foa EB, Hembree EA, Cahill SP, et al. Randomized trial of prolonged exposure for posttraumatic stress disorder with and without cognitive restructuring: outcome at academic and community clinics. J Consult Clin Psychol. 2005;73(5):953. doi: 10.1037/0022-006X.73.5.953. PMID: 16287395."
"508";"Foa, 2005 - pe";"Foa, 2005";2005;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";38;79;4;26;-0,075985906977922;0,225180002167429;-1,70474809223843;0,543557306504609;1,04796855584935;0,444839052677981;"Foa EB, Hembree EA, Cahill SP, et al. Randomized trial of prolonged exposure for posttraumatic stress disorder with and without cognitive restructuring: outcome at academic and community clinics. J Consult Clin Psychol. 2005;73(5):953. doi: 10.1037/0022-006X.73.5.953. PMID: 16287395."
"509";"Fonzo, 2017";"Fonzo, 2017";2017;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";14;36;2;30;-0,451985123743057;0,341881729378914;-2,63905732961526;0,7319250547114;1,57827234057729;0,639360126784198;"Fonzo GA, Goodkind MS, Oathes DJ, et al. PTSD psychotherapy outcome predicted by brain activation during emotional reactivity and regulation. Am J Psychiatry. 2017 Dec 1;174(12):1163-74. doi: 10.1176/appi.ajp.2017.16091072. PMID: 28715908."
"510";"Franklin, 2017 - phone";"Franklin, 2017";2017;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";1;12;0;8;-2,39789527279837;1,04446593573419;-2,83321334405622;1,455213750218;0,712949807856125;1,5713114292982;"Franklin CL, Cuccurullo LA, Walton JL, et al. Face to face but not in the same place: a pilot study of prolonged exposure therapy. J Trauma Dissociation. 2017 Jan-Feb;18(1):116-30. doi: 10.1080/15299732.2016.1205704. PMID: 27348462."
"511";"Franklin, 2017 - tele";"Franklin, 2017";2017;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";1;7;0;8;-1,79175946922805;1,08012344973464;-2,83321334405622;1,455213750218;1,22377543162212;1,55424781631174;"Franklin CL, Cuccurullo LA, Walton JL, et al. Face to face but not in the same place: a pilot study of prolonged exposure therapy. J Trauma Dissociation. 2017 Jan-Feb;18(1):116-30. doi: 10.1080/15299732.2016.1205704. PMID: 27348462."
"512";"Gray, 2019a";"Gray, 2019a";2019;"North America";"low";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";25;37;1;37;0,733969175080201;0,351188458428425;-3,58351893845611;1,0137937550497;2,83321334405622;0,807805062875842;"Gray R, Budden-Potts D, Bourke F. Reconsolidation of traumatic memories for PTSD: a randomized controlled trial of 74 male veterans. Psychother Res. 2019 29(5): 621-639. DOI: 10.1080/10503307.2017.1408973"
"513";"Hinton, 2009";"Hinton, 2009";2009;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";4;12;0;12;-0,693147180559945;0,612372435695794;-3,2188758248682;1,4422205101856;2,19722457733622;1,4360439485692;"Hinton DE, Hofmann SG, Pollack MH, et al. Mechanisms of efficacy of CBT for Cambodian refugees with PTSD: improvement in emotion regulation and orthostatic blood pressure response. CNS Neurosci Ther. 2009 Fall;15(3):255-63. doi: 10.1111/j.1755-5949.2009.00100.x. PMID: 19691545."
"514";"Hogberg, 2007";"Hogberg, 2007";2007;"Europe";"high";"Post-Traumatic Stress Disorder";"Eye Movement Desensitization";"Adults";5;12;1;8;-0,336472236621213;0,58554004376912;-1,94591014905531;1,0690449676497;0,913620503318276;0,806745182608064;"Hogberg G, Pagani M, Sundin O, et al. On treatment with eye movement desensitization and reprocessing of chronic post-traumatic stress disorder in public transportation workers--a randomized controlled trial. Nord J Psychiatry. 2007;61(1):54-61. doi:  10.1080/08039480601129408. PMID: 17365790."
"515";"Jacob, 2014";"Jacob, 2014";2014;"Other";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";6;38;1;38;-1,67397643357167;0,444878260501305;-3,61091791264422;1,01342341941906;1,46633706879343;0,876678258293639;"Jacob N, Neuner F, Maedl A, et al. Dissemination of psychotherapy for trauma spectrum disorders in postconflict settings: a randomized controlled trial in Rwanda. Psychother Psychosom. 2014 Nov;83(6):354-63. doi: 10.1159/000365114. PMID: 25323203."
"516";"Kent, 2011";"Kent, 2011";2011;"North America";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";7;20;1;19;-0,619039208406224;0,468807230938495;-2,89037175789616;1,02740233382816;1,55942749185944;0,83662265144632;"Kent M, Davis MC, Stark SL, et al. A resilience-oriented treatment for posttraumatic stress disorder: results of a preliminary randomized clinical trial. J Trauma Stress. 2011 Oct;24(5):591-5. doi: 10.1002/jts.20685. PMID: 21898603."
"517";"Koch, 2020";"Koch, 2020";2020;"Europe";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Young Adults";2;22;1;22;-2,30258509299405;0,741619848709566;-3,04452243772342;1,02353263143832;0,510825623765991;0,988826464946088;"Koch T, Ehring T, Liedl A. Effectiveness of a transdiagnostic group intervention to enhance emotion regulation in young Afghan refugees: A pilot randomized controlled study. Behav Res Ther. 2020 Jun 27;132:103689. doi: 10.1016/j.brat.2020.103689. Epub ahead of print. PMID: 32688046."
"518";"Krakow, 2000";"Krakow, 2000";2000;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";18;43;8;48;-0,328504066972036;0,309120616516523;-1,6094379124341;0,387298334620742;0,886507428436808;0,357902291735365;"Krakow BJ, Hollifield M, Schrader R, et al. A controlled study of imagery rehearsal for chronic nightmares in sexual assault survivors with PTSD: a preliminary report. Journal of Traumatic Stress. 2000 Oct;13(4):589-609. doi: 10.1023/A:1007854015481. PMID: 11109233."
"519";"Krupnick, 2008";"Krupnick, 2008";2008;"North America";"high";"Post-Traumatic Stress Disorder";"Other Psychological Treatment";"Adults";6;32;0;16;-1,46633706879343;0,452910813657838;-3,49650756146648;1,43548112513055;1,88706964903238;1,43613051721313;"Krupnick JL, Green BL, Stockton P, et al. Group interpersonal psychotherapy for low-income women with posttraumatic stress disorder. Psychother Res. 2008 Sep;18(5):497-507. doi: 10.1080/10503300802183678. PMID: 18816001."
"520";"Kubany, 2004";"Kubany, 2004";2004;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";42;46;3;40;2,35137525716348;0,523268118472284;-2,51230562397611;0,600300225187664;2,35859076895419;0,512881041870544;"Kubany ES, Hill EE, Owens JA, et al. Cognitive trauma therapy for battered women with PTSD (CTT-BW). J Consult Clin Psychol. 2004 Feb;72(1):3-18. doi: 10.1037/0022-006x.72.1.3. PMID: 14756610."
"521";"Margolies, 2013";"Margolies, 2013";2013;"North America";"high";"Post-Traumatic Stress Disorder";"Cognitive Behavior Therapy";"Adults";1;15;0;12;-2,63905732961526;1,03509833901353;-3,2188758248682;1,4422205101856;0,883500909051164;1,58812799787498;"Margolies SO, Rybarczyk B, Vrana SR, et al. Efficacy of a cognitive-behavioral treatment for insomnia and nightmares in Afghanistan and Iraq veterans with PTSD. Journal of Clinical Psychology. 2013 Oct;69(10):1026-42. doi: 10.1002/jclp.21970. PMID: 23629959."
"522";"Mclay, 2011";"Mclay, 2011";2011;"North America";"high";"Post-Traumatic Stress Disorder";"Exposure";"Adults";4;10;2;10;-0,405465108108164;0,645497224367903;-1,38629436111989;0,790569415042095;0,587786664902119;0,657073840406108;"McLay RN, Wood DP, Webb-Murphy JA, et al. A randomized, controlled trial of virtual reality-graded exposure therapy for post-traumatic stress disorder in active duty service members with combat-related post-traumatic stress disorder. Cyberpsychol Behav Soc Netw. 2011 Apr;14(4):223-9. doi: 10.1089/cyber.2011.0003. PMID: 21332375."
